"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"06/06/2022 19:00:00 - 06/06/2022 20:00:00","BZN|FI","Without Sequence","245.09","",""
"06/06/2022 20:00:00 - 06/06/2022 21:00:00","BZN|FI","Without Sequence","245.08","",""
"06/06/2022 21:00:00 - 06/06/2022 22:00:00","BZN|FI","Without Sequence","239.47","",""
"06/06/2022 22:00:00 - 06/06/2022 23:00:00","BZN|FI","Without Sequence","226.95","",""
"06/06/2022 23:00:00 - 07/06/2022 00:00:00","BZN|FI","Without Sequence","132.64","",""
"07/06/2022 00:00:00 - 07/06/2022 01:00:00","BZN|FI","Without Sequence","20.32","",""
"07/06/2022 01:00:00 - 07/06/2022 02:00:00","BZN|FI","Without Sequence","19.38","",""
"07/06/2022 02:00:00 - 07/06/2022 03:00:00","BZN|FI","Without Sequence","24.21","",""
"07/06/2022 03:00:00 - 07/06/2022 04:00:00","BZN|FI","Without Sequence","27.94","",""
"07/06/2022 04:00:00 - 07/06/2022 05:00:00","BZN|FI","Without Sequence","31.87","",""
"07/06/2022 05:00:00 - 07/06/2022 06:00:00","BZN|FI","Without Sequence","58.63","",""
"07/06/2022 06:00:00 - 07/06/2022 07:00:00","BZN|FI","Without Sequence","142.09","",""
"07/06/2022 07:00:00 - 07/06/2022 08:00:00","BZN|FI","Without Sequence","198.51","",""
"07/06/2022 08:00:00 - 07/06/2022 09:00:00","BZN|FI","Without Sequence","240.00","",""
"07/06/2022 09:00:00 - 07/06/2022 10:00:00","BZN|FI","Without Sequence","212.23","",""
"07/06/2022 10:00:00 - 07/06/2022 11:00:00","BZN|FI","Without Sequence","199.99","",""
"07/06/2022 11:00:00 - 07/06/2022 12:00:00","BZN|FI","Without Sequence","174.98","",""
"07/06/2022 12:00:00 - 07/06/2022 13:00:00","BZN|FI","Without Sequence","168.70","",""
"07/06/2022 13:00:00 - 07/06/2022 14:00:00","BZN|FI","Without Sequence","164.65","",""
"07/06/2022 14:00:00 - 07/06/2022 15:00:00","BZN|FI","Without Sequence","161.54","",""
"07/06/2022 15:00:00 - 07/06/2022 16:00:00","BZN|FI","Without Sequence","180.09","",""
"07/06/2022 16:00:00 - 07/06/2022 17:00:00","BZN|FI","Without Sequence","193.99","",""
"07/06/2022 17:00:00 - 07/06/2022 18:00:00","BZN|FI","Without Sequence","227.03","",""
"07/06/2022 18:00:00 - 07/06/2022 19:00:00","BZN|FI","Without Sequence","238.68","",""
"07/06/2022 19:00:00 - 07/06/2022 20:00:00","BZN|FI","Without Sequence","239.82","",""
"07/06/2022 20:00:00 - 07/06/2022 21:00:00","BZN|FI","Without Sequence","239.00","",""
"07/06/2022 21:00:00 - 07/06/2022 22:00:00","BZN|FI","Without Sequence","228.81","",""
"07/06/2022 22:00:00 - 07/06/2022 23:00:00","BZN|FI","Without Sequence","220.26","",""
"07/06/2022 23:00:00 - 08/06/2022 00:00:00","BZN|FI","Without Sequence","150.66","",""
"08/06/2022 00:00:00 - 08/06/2022 01:00:00","BZN|FI","Without Sequence","160.00","",""
"08/06/2022 01:00:00 - 08/06/2022 02:00:00","BZN|FI","Without Sequence","149.99","",""
"08/06/2022 02:00:00 - 08/06/2022 03:00:00","BZN|FI","Without Sequence","139.25","",""
"08/06/2022 03:00:00 - 08/06/2022 04:00:00","BZN|FI","Without Sequence","103.22","",""
"08/06/2022 04:00:00 - 08/06/2022 05:00:00","BZN|FI","Without Sequence","100.10","",""
"08/06/2022 05:00:00 - 08/06/2022 06:00:00","BZN|FI","Without Sequence","175.00","",""
"08/06/2022 06:00:00 - 08/06/2022 07:00:00","BZN|FI","Without Sequence","239.97","",""
"08/06/2022 07:00:00 - 08/06/2022 08:00:00","BZN|FI","Without Sequence","260.00","",""
"08/06/2022 08:00:00 - 08/06/2022 09:00:00","BZN|FI","Without Sequence","249.99","",""
"08/06/2022 09:00:00 - 08/06/2022 10:00:00","BZN|FI","Without Sequence","253.12","",""
"08/06/2022 10:00:00 - 08/06/2022 11:00:00","BZN|FI","Without Sequence","250.00","",""
"08/06/2022 11:00:00 - 08/06/2022 12:00:00","BZN|FI","Without Sequence","259.99","",""
"08/06/2022 12:00:00 - 08/06/2022 13:00:00","BZN|FI","Without Sequence","278.83","",""
"08/06/2022 13:00:00 - 08/06/2022 14:00:00","BZN|FI","Without Sequence","262.26","",""
"08/06/2022 14:00:00 - 08/06/2022 15:00:00","BZN|FI","Without Sequence","245.48","",""
"08/06/2022 15:00:00 - 08/06/2022 16:00:00","BZN|FI","Without Sequence","287.15","",""
"08/06/2022 16:00:00 - 08/06/2022 17:00:00","BZN|FI","Without Sequence","255.01","",""
"08/06/2022 17:00:00 - 08/06/2022 18:00:00","BZN|FI","Without Sequence","240.02","",""
"08/06/2022 18:00:00 - 08/06/2022 19:00:00","BZN|FI","Without Sequence","243.25","",""
"08/06/2022 19:00:00 - 08/06/2022 20:00:00","BZN|FI","Without Sequence","261.59","",""
"08/06/2022 20:00:00 - 08/06/2022 21:00:00","BZN|FI","Without Sequence","211.46","",""
"08/06/2022 21:00:00 - 08/06/2022 22:00:00","BZN|FI","Without Sequence","229.93","",""
"08/06/2022 22:00:00 - 08/06/2022 23:00:00","BZN|FI","Without Sequence","184.95","",""
"08/06/2022 23:00:00 - 09/06/2022 00:00:00","BZN|FI","Without Sequence","121.86","",""
"09/06/2022 00:00:00 - 09/06/2022 01:00:00","BZN|FI","Without Sequence","150.07","",""
"09/06/2022 01:00:00 - 09/06/2022 02:00:00","BZN|FI","Without Sequence","149.99","",""
"09/06/2022 02:00:00 - 09/06/2022 03:00:00","BZN|FI","Without Sequence","126.15","",""
"09/06/2022 03:00:00 - 09/06/2022 04:00:00","BZN|FI","Without Sequence","125.37","",""
"09/06/2022 04:00:00 - 09/06/2022 05:00:00","BZN|FI","Without Sequence","150.00","",""
"09/06/2022 05:00:00 - 09/06/2022 06:00:00","BZN|FI","Without Sequence","225.03","",""
"09/06/2022 06:00:00 - 09/06/2022 07:00:00","BZN|FI","Without Sequence","253.18","",""
"09/06/2022 07:00:00 - 09/06/2022 08:00:00","BZN|FI","Without Sequence","241.74","",""
"09/06/2022 08:00:00 - 09/06/2022 09:00:00","BZN|FI","Without Sequence","253.19","",""
"09/06/2022 09:00:00 - 09/06/2022 10:00:00","BZN|FI","Without Sequence","249.55","",""
"09/06/2022 10:00:00 - 09/06/2022 11:00:00","BZN|FI","Without Sequence","238.77","",""
"09/06/2022 11:00:00 - 09/06/2022 12:00:00","BZN|FI","Without Sequence","255.03","",""
"09/06/2022 12:00:00 - 09/06/2022 13:00:00","BZN|FI","Without Sequence","250.00","",""
"09/06/2022 13:00:00 - 09/06/2022 14:00:00","BZN|FI","Without Sequence","233.48","",""
"09/06/2022 14:00:00 - 09/06/2022 15:00:00","BZN|FI","Without Sequence","228.54","",""
"09/06/2022 15:00:00 - 09/06/2022 16:00:00","BZN|FI","Without Sequence","225.03","",""
"09/06/2022 16:00:00 - 09/06/2022 17:00:00","BZN|FI","Without Sequence","223.95","",""
"09/06/2022 17:00:00 - 09/06/2022 18:00:00","BZN|FI","Without Sequence","231.39","",""
"09/06/2022 18:00:00 - 09/06/2022 19:00:00","BZN|FI","Without Sequence","228.56","",""
"09/06/2022 19:00:00 - 09/06/2022 20:00:00","BZN|FI","Without Sequence","234.51","",""
"09/06/2022 20:00:00 - 09/06/2022 21:00:00","BZN|FI","Without Sequence","187.96","",""
"09/06/2022 21:00:00 - 09/06/2022 22:00:00","BZN|FI","Without Sequence","197.19","",""
"09/06/2022 22:00:00 - 09/06/2022 23:00:00","BZN|FI","Without Sequence","166.29","",""
"09/06/2022 23:00:00 - 10/06/2022 00:00:00","BZN|FI","Without Sequence","137.26","",""
"10/06/2022 00:00:00 - 10/06/2022 01:00:00","BZN|FI","Without Sequence","194.97","",""
"10/06/2022 01:00:00 - 10/06/2022 02:00:00","BZN|FI","Without Sequence","149.99","",""
"10/06/2022 02:00:00 - 10/06/2022 03:00:00","BZN|FI","Without Sequence","128.37","",""
"10/06/2022 03:00:00 - 10/06/2022 04:00:00","BZN|FI","Without Sequence","111.84","",""
"10/06/2022 04:00:00 - 10/06/2022 05:00:00","BZN|FI","Without Sequence","120.10","",""
"10/06/2022 05:00:00 - 10/06/2022 06:00:00","BZN|FI","Without Sequence","179.14","",""
"10/06/2022 06:00:00 - 10/06/2022 07:00:00","BZN|FI","Without Sequence","239.42","",""
"10/06/2022 07:00:00 - 10/06/2022 08:00:00","BZN|FI","Without Sequence","299.91","",""
"10/06/2022 08:00:00 - 10/06/2022 09:00:00","BZN|FI","Without Sequence","368.58","",""
"10/06/2022 09:00:00 - 10/06/2022 10:00:00","BZN|FI","Without Sequence","266.06","",""
"10/06/2022 10:00:00 - 10/06/2022 11:00:00","BZN|FI","Without Sequence","249.99","",""
"10/06/2022 11:00:00 - 10/06/2022 12:00:00","BZN|FI","Without Sequence","235.36","",""
"10/06/2022 12:00:00 - 10/06/2022 13:00:00","BZN|FI","Without Sequence","207.86","",""
"10/06/2022 13:00:00 - 10/06/2022 14:00:00","BZN|FI","Without Sequence","196.55","",""
"10/06/2022 14:00:00 - 10/06/2022 15:00:00","BZN|FI","Without Sequence","178.60","",""
"10/06/2022 15:00:00 - 10/06/2022 16:00:00","BZN|FI","Without Sequence","176.43","",""
"10/06/2022 16:00:00 - 10/06/2022 17:00:00","BZN|FI","Without Sequence","179.83","",""
"10/06/2022 17:00:00 - 10/06/2022 18:00:00","BZN|FI","Without Sequence","194.97","",""
"10/06/2022 18:00:00 - 10/06/2022 19:00:00","BZN|FI","Without Sequence","225.08","",""
"10/06/2022 19:00:00 - 10/06/2022 20:00:00","BZN|FI","Without Sequence","245.77","",""
"10/06/2022 20:00:00 - 10/06/2022 21:00:00","BZN|FI","Without Sequence","196.99","",""
"10/06/2022 21:00:00 - 10/06/2022 22:00:00","BZN|FI","Without Sequence","216.90","",""
"10/06/2022 22:00:00 - 10/06/2022 23:00:00","BZN|FI","Without Sequence","197.67","",""
"10/06/2022 23:00:00 - 11/06/2022 00:00:00","BZN|FI","Without Sequence","149.43","",""
"11/06/2022 00:00:00 - 11/06/2022 01:00:00","BZN|FI","Without Sequence","27.82","",""
"11/06/2022 01:00:00 - 11/06/2022 02:00:00","BZN|FI","Without Sequence","19.72","",""
"11/06/2022 02:00:00 - 11/06/2022 03:00:00","BZN|FI","Without Sequence","13.66","",""
"11/06/2022 03:00:00 - 11/06/2022 04:00:00","BZN|FI","Without Sequence","13.63","",""
"11/06/2022 04:00:00 - 11/06/2022 05:00:00","BZN|FI","Without Sequence","13.61","",""
"11/06/2022 05:00:00 - 11/06/2022 06:00:00","BZN|FI","Without Sequence","14.26","",""
"11/06/2022 06:00:00 - 11/06/2022 07:00:00","BZN|FI","Without Sequence","25.51","",""
"11/06/2022 07:00:00 - 11/06/2022 08:00:00","BZN|FI","Without Sequence","34.49","",""
"11/06/2022 08:00:00 - 11/06/2022 09:00:00","BZN|FI","Without Sequence","36.32","",""
"11/06/2022 09:00:00 - 11/06/2022 10:00:00","BZN|FI","Without Sequence","29.58","",""
"11/06/2022 10:00:00 - 11/06/2022 11:00:00","BZN|FI","Without Sequence","21.54","",""
"11/06/2022 11:00:00 - 11/06/2022 12:00:00","BZN|FI","Without Sequence","13.51","",""
"11/06/2022 12:00:00 - 11/06/2022 13:00:00","BZN|FI","Without Sequence","11.06","",""
"11/06/2022 13:00:00 - 11/06/2022 14:00:00","BZN|FI","Without Sequence","9.77","",""
"11/06/2022 14:00:00 - 11/06/2022 15:00:00","BZN|FI","Without Sequence","4.23","",""
"11/06/2022 15:00:00 - 11/06/2022 16:00:00","BZN|FI","Without Sequence","10.08","",""
"11/06/2022 16:00:00 - 11/06/2022 17:00:00","BZN|FI","Without Sequence","11.68","",""
"11/06/2022 17:00:00 - 11/06/2022 18:00:00","BZN|FI","Without Sequence","13.29","",""
"11/06/2022 18:00:00 - 11/06/2022 19:00:00","BZN|FI","Without Sequence","13.28","",""
"11/06/2022 19:00:00 - 11/06/2022 20:00:00","BZN|FI","Without Sequence","15.24","",""
"11/06/2022 20:00:00 - 11/06/2022 21:00:00","BZN|FI","Without Sequence","15.90","",""
"11/06/2022 21:00:00 - 11/06/2022 22:00:00","BZN|FI","Without Sequence","21.37","",""
"11/06/2022 22:00:00 - 11/06/2022 23:00:00","BZN|FI","Without Sequence","17.40","",""
"11/06/2022 23:00:00 - 12/06/2022 00:00:00","BZN|FI","Without Sequence","11.73","",""
"12/06/2022 00:00:00 - 12/06/2022 01:00:00","BZN|FI","Without Sequence","10.69","",""
"12/06/2022 01:00:00 - 12/06/2022 02:00:00","BZN|FI","Without Sequence","10.09","",""
"12/06/2022 02:00:00 - 12/06/2022 03:00:00","BZN|FI","Without Sequence","9.05","",""
"12/06/2022 03:00:00 - 12/06/2022 04:00:00","BZN|FI","Without Sequence","9.09","",""
"12/06/2022 04:00:00 - 12/06/2022 05:00:00","BZN|FI","Without Sequence","10.36","",""
"12/06/2022 05:00:00 - 12/06/2022 06:00:00","BZN|FI","Without Sequence","11.41","",""
"12/06/2022 06:00:00 - 12/06/2022 07:00:00","BZN|FI","Without Sequence","11.22","",""
"12/06/2022 07:00:00 - 12/06/2022 08:00:00","BZN|FI","Without Sequence","19.88","",""
"12/06/2022 08:00:00 - 12/06/2022 09:00:00","BZN|FI","Without Sequence","28.25","",""
"12/06/2022 09:00:00 - 12/06/2022 10:00:00","BZN|FI","Without Sequence","31.25","",""
"12/06/2022 10:00:00 - 12/06/2022 11:00:00","BZN|FI","Without Sequence","31.09","",""
"12/06/2022 11:00:00 - 12/06/2022 12:00:00","BZN|FI","Without Sequence","30.02","",""
"12/06/2022 12:00:00 - 12/06/2022 13:00:00","BZN|FI","Without Sequence","19.71","",""
"12/06/2022 13:00:00 - 12/06/2022 14:00:00","BZN|FI","Without Sequence","5.02","",""
"12/06/2022 14:00:00 - 12/06/2022 15:00:00","BZN|FI","Without Sequence","2.00","",""
"12/06/2022 15:00:00 - 12/06/2022 16:00:00","BZN|FI","Without Sequence","9.95","",""
"12/06/2022 16:00:00 - 12/06/2022 17:00:00","BZN|FI","Without Sequence","27.80","",""
"12/06/2022 17:00:00 - 12/06/2022 18:00:00","BZN|FI","Without Sequence","35.66","",""
"12/06/2022 18:00:00 - 12/06/2022 19:00:00","BZN|FI","Without Sequence","39.59","",""
"12/06/2022 19:00:00 - 12/06/2022 20:00:00","BZN|FI","Without Sequence","45.23","",""
"12/06/2022 20:00:00 - 12/06/2022 21:00:00","BZN|FI","Without Sequence","46.24","",""
"12/06/2022 21:00:00 - 12/06/2022 22:00:00","BZN|FI","Without Sequence","44.82","",""
"12/06/2022 22:00:00 - 12/06/2022 23:00:00","BZN|FI","Without Sequence","38.45","",""
"12/06/2022 23:00:00 - 13/06/2022 00:00:00","BZN|FI","Without Sequence","24.55","",""
"13/06/2022 00:00:00 - 13/06/2022 01:00:00","BZN|FI","Without Sequence","16.52","",""
"13/06/2022 01:00:00 - 13/06/2022 02:00:00","BZN|FI","Without Sequence","15.17","",""
"13/06/2022 02:00:00 - 13/06/2022 03:00:00","BZN|FI","Without Sequence","13.63","",""
"13/06/2022 03:00:00 - 13/06/2022 04:00:00","BZN|FI","Without Sequence","14.30","",""
"13/06/2022 04:00:00 - 13/06/2022 05:00:00","BZN|FI","Without Sequence","16.47","",""
"13/06/2022 05:00:00 - 13/06/2022 06:00:00","BZN|FI","Without Sequence","46.18","",""
"13/06/2022 06:00:00 - 13/06/2022 07:00:00","BZN|FI","Without Sequence","152.70","",""
"13/06/2022 07:00:00 - 13/06/2022 08:00:00","BZN|FI","Without Sequence","190.00","",""
"13/06/2022 08:00:00 - 13/06/2022 09:00:00","BZN|FI","Without Sequence","212.12","",""
"13/06/2022 09:00:00 - 13/06/2022 10:00:00","BZN|FI","Without Sequence","179.22","",""
"13/06/2022 10:00:00 - 13/06/2022 11:00:00","BZN|FI","Without Sequence","165.70","",""
"13/06/2022 11:00:00 - 13/06/2022 12:00:00","BZN|FI","Without Sequence","149.99","",""
"13/06/2022 12:00:00 - 13/06/2022 13:00:00","BZN|FI","Without Sequence","175.05","",""
"13/06/2022 13:00:00 - 13/06/2022 14:00:00","BZN|FI","Without Sequence","175.06","",""
"13/06/2022 14:00:00 - 13/06/2022 15:00:00","BZN|FI","Without Sequence","175.10","",""
"13/06/2022 15:00:00 - 13/06/2022 16:00:00","BZN|FI","Without Sequence","156.30","",""
"13/06/2022 16:00:00 - 13/06/2022 17:00:00","BZN|FI","Without Sequence","154.12","",""
"13/06/2022 17:00:00 - 13/06/2022 18:00:00","BZN|FI","Without Sequence","154.30","",""
"13/06/2022 18:00:00 - 13/06/2022 19:00:00","BZN|FI","Without Sequence","175.17","",""
"13/06/2022 19:00:00 - 13/06/2022 20:00:00","BZN|FI","Without Sequence","208.41","",""
"13/06/2022 20:00:00 - 13/06/2022 21:00:00","BZN|FI","Without Sequence","167.29","",""
"13/06/2022 21:00:00 - 13/06/2022 22:00:00","BZN|FI","Without Sequence","165.92","",""
"13/06/2022 22:00:00 - 13/06/2022 23:00:00","BZN|FI","Without Sequence","140.00","",""
"13/06/2022 23:00:00 - 14/06/2022 00:00:00","BZN|FI","Without Sequence","47.20","",""
"14/06/2022 00:00:00 - 14/06/2022 01:00:00","BZN|FI","Without Sequence","56.63","",""
"14/06/2022 01:00:00 - 14/06/2022 02:00:00","BZN|FI","Without Sequence","53.91","",""
"14/06/2022 02:00:00 - 14/06/2022 03:00:00","BZN|FI","Without Sequence","52.77","",""
"14/06/2022 03:00:00 - 14/06/2022 04:00:00","BZN|FI","Without Sequence","52.63","",""
"14/06/2022 04:00:00 - 14/06/2022 05:00:00","BZN|FI","Without Sequence","52.29","",""
"14/06/2022 05:00:00 - 14/06/2022 06:00:00","BZN|FI","Without Sequence","123.48","",""
"14/06/2022 06:00:00 - 14/06/2022 07:00:00","BZN|FI","Without Sequence","196.95","",""
"14/06/2022 07:00:00 - 14/06/2022 08:00:00","BZN|FI","Without Sequence","227.88","",""
"14/06/2022 08:00:00 - 14/06/2022 09:00:00","BZN|FI","Without Sequence","221.28","",""
"14/06/2022 09:00:00 - 14/06/2022 10:00:00","BZN|FI","Without Sequence","249.99","",""
"14/06/2022 10:00:00 - 14/06/2022 11:00:00","BZN|FI","Without Sequence","235.45","",""
"14/06/2022 11:00:00 - 14/06/2022 12:00:00","BZN|FI","Without Sequence","184.24","",""
"14/06/2022 12:00:00 - 14/06/2022 13:00:00","BZN|FI","Without Sequence","206.36","",""
"14/06/2022 13:00:00 - 14/06/2022 14:00:00","BZN|FI","Without Sequence","251.41","",""
"14/06/2022 14:00:00 - 14/06/2022 15:00:00","BZN|FI","Without Sequence","151.74","",""
"14/06/2022 15:00:00 - 14/06/2022 16:00:00","BZN|FI","Without Sequence","163.95","",""
"14/06/2022 16:00:00 - 14/06/2022 17:00:00","BZN|FI","Without Sequence","199.99","",""
"14/06/2022 17:00:00 - 14/06/2022 18:00:00","BZN|FI","Without Sequence","197.87","",""
"14/06/2022 18:00:00 - 14/06/2022 19:00:00","BZN|FI","Without Sequence","225.43","",""
"14/06/2022 19:00:00 - 14/06/2022 20:00:00","BZN|FI","Without Sequence","229.34","",""
"14/06/2022 20:00:00 - 14/06/2022 21:00:00","BZN|FI","Without Sequence","225.02","",""
"14/06/2022 21:00:00 - 14/06/2022 22:00:00","BZN|FI","Without Sequence","229.97","",""
"14/06/2022 22:00:00 - 14/06/2022 23:00:00","BZN|FI","Without Sequence","169.73","",""
"14/06/2022 23:00:00 - 15/06/2022 00:00:00","BZN|FI","Without Sequence","99.73","",""
"15/06/2022 00:00:00 - 15/06/2022 01:00:00","BZN|FI","Without Sequence","47.99","",""
"15/06/2022 01:00:00 - 15/06/2022 02:00:00","BZN|FI","Without Sequence","10.84","",""
"15/06/2022 02:00:00 - 15/06/2022 03:00:00","BZN|FI","Without Sequence","9.61","",""
"15/06/2022 03:00:00 - 15/06/2022 04:00:00","BZN|FI","Without Sequence","9.82","",""
"15/06/2022 04:00:00 - 15/06/2022 05:00:00","BZN|FI","Without Sequence","33.69","",""
"15/06/2022 05:00:00 - 15/06/2022 06:00:00","BZN|FI","Without Sequence","115.02","",""
"15/06/2022 06:00:00 - 15/06/2022 07:00:00","BZN|FI","Without Sequence","219.61","",""
"15/06/2022 07:00:00 - 15/06/2022 08:00:00","BZN|FI","Without Sequence","246.95","",""
"15/06/2022 08:00:00 - 15/06/2022 09:00:00","BZN|FI","Without Sequence","252.78","",""
"15/06/2022 09:00:00 - 15/06/2022 10:00:00","BZN|FI","Without Sequence","213.58","",""
"15/06/2022 10:00:00 - 15/06/2022 11:00:00","BZN|FI","Without Sequence","195.78","",""
"15/06/2022 11:00:00 - 15/06/2022 12:00:00","BZN|FI","Without Sequence","175.37","",""
"15/06/2022 12:00:00 - 15/06/2022 13:00:00","BZN|FI","Without Sequence","170.76","",""
"15/06/2022 13:00:00 - 15/06/2022 14:00:00","BZN|FI","Without Sequence","172.20","",""
"15/06/2022 14:00:00 - 15/06/2022 15:00:00","BZN|FI","Without Sequence","168.61","",""
"15/06/2022 15:00:00 - 15/06/2022 16:00:00","BZN|FI","Without Sequence","170.24","",""
"15/06/2022 16:00:00 - 15/06/2022 17:00:00","BZN|FI","Without Sequence","183.06","",""
"15/06/2022 17:00:00 - 15/06/2022 18:00:00","BZN|FI","Without Sequence","218.19","",""
"15/06/2022 18:00:00 - 15/06/2022 19:00:00","BZN|FI","Without Sequence","250.00","",""
"15/06/2022 19:00:00 - 15/06/2022 20:00:00","BZN|FI","Without Sequence","219.10","",""
"15/06/2022 20:00:00 - 15/06/2022 21:00:00","BZN|FI","Without Sequence","141.64","",""
"15/06/2022 21:00:00 - 15/06/2022 22:00:00","BZN|FI","Without Sequence","99.95","",""
"15/06/2022 22:00:00 - 15/06/2022 23:00:00","BZN|FI","Without Sequence","90.49","",""
"15/06/2022 23:00:00 - 16/06/2022 00:00:00","BZN|FI","Without Sequence","23.53","",""
"16/06/2022 00:00:00 - 16/06/2022 01:00:00","BZN|FI","Without Sequence","12.44","",""
"16/06/2022 01:00:00 - 16/06/2022 02:00:00","BZN|FI","Without Sequence","9.29","",""
"16/06/2022 02:00:00 - 16/06/2022 03:00:00","BZN|FI","Without Sequence","8.02","",""
"16/06/2022 03:00:00 - 16/06/2022 04:00:00","BZN|FI","Without Sequence","7.76","",""
"16/06/2022 04:00:00 - 16/06/2022 05:00:00","BZN|FI","Without Sequence","8.29","",""
"16/06/2022 05:00:00 - 16/06/2022 06:00:00","BZN|FI","Without Sequence","23.64","",""
"16/06/2022 06:00:00 - 16/06/2022 07:00:00","BZN|FI","Without Sequence","135.42","",""
"16/06/2022 07:00:00 - 16/06/2022 08:00:00","BZN|FI","Without Sequence","222.49","",""
"16/06/2022 08:00:00 - 16/06/2022 09:00:00","BZN|FI","Without Sequence","245.00","",""
"16/06/2022 09:00:00 - 16/06/2022 10:00:00","BZN|FI","Without Sequence","216.49","",""
"16/06/2022 10:00:00 - 16/06/2022 11:00:00","BZN|FI","Without Sequence","181.27","",""
"16/06/2022 11:00:00 - 16/06/2022 12:00:00","BZN|FI","Without Sequence","163.48","",""
"16/06/2022 12:00:00 - 16/06/2022 13:00:00","BZN|FI","Without Sequence","152.96","",""
"16/06/2022 13:00:00 - 16/06/2022 14:00:00","BZN|FI","Without Sequence","116.89","",""
"16/06/2022 14:00:00 - 16/06/2022 15:00:00","BZN|FI","Without Sequence","100.00","",""
"16/06/2022 15:00:00 - 16/06/2022 16:00:00","BZN|FI","Without Sequence","98.56","",""
"16/06/2022 16:00:00 - 16/06/2022 17:00:00","BZN|FI","Without Sequence","116.63","",""
"16/06/2022 17:00:00 - 16/06/2022 18:00:00","BZN|FI","Without Sequence","165.21","",""
"16/06/2022 18:00:00 - 16/06/2022 19:00:00","BZN|FI","Without Sequence","213.86","",""
"16/06/2022 19:00:00 - 16/06/2022 20:00:00","BZN|FI","Without Sequence","205.75","",""
"16/06/2022 20:00:00 - 16/06/2022 21:00:00","BZN|FI","Without Sequence","199.99","",""
"16/06/2022 21:00:00 - 16/06/2022 22:00:00","BZN|FI","Without Sequence","191.98","",""
"16/06/2022 22:00:00 - 16/06/2022 23:00:00","BZN|FI","Without Sequence","170.30","",""
"16/06/2022 23:00:00 - 17/06/2022 00:00:00","BZN|FI","Without Sequence","144.02","",""
"17/06/2022 00:00:00 - 17/06/2022 01:00:00","BZN|FI","Without Sequence","52.13","",""
"17/06/2022 01:00:00 - 17/06/2022 02:00:00","BZN|FI","Without Sequence","28.61","",""
"17/06/2022 02:00:00 - 17/06/2022 03:00:00","BZN|FI","Without Sequence","26.36","",""
"17/06/2022 03:00:00 - 17/06/2022 04:00:00","BZN|FI","Without Sequence","27.05","",""
"17/06/2022 04:00:00 - 17/06/2022 05:00:00","BZN|FI","Without Sequence","29.40","",""
"17/06/2022 05:00:00 - 17/06/2022 06:00:00","BZN|FI","Without Sequence","141.16","",""
"17/06/2022 06:00:00 - 17/06/2022 07:00:00","BZN|FI","Without Sequence","175.92","",""
"17/06/2022 07:00:00 - 17/06/2022 08:00:00","BZN|FI","Without Sequence","315.55","",""
"17/06/2022 08:00:00 - 17/06/2022 09:00:00","BZN|FI","Without Sequence","325.70","",""
"17/06/2022 09:00:00 - 17/06/2022 10:00:00","BZN|FI","Without Sequence","299.07","",""
"17/06/2022 10:00:00 - 17/06/2022 11:00:00","BZN|FI","Without Sequence","244.42","",""
"17/06/2022 11:00:00 - 17/06/2022 12:00:00","BZN|FI","Without Sequence","194.90","",""
"17/06/2022 12:00:00 - 17/06/2022 13:00:00","BZN|FI","Without Sequence","186.55","",""
"17/06/2022 13:00:00 - 17/06/2022 14:00:00","BZN|FI","Without Sequence","178.30","",""
"17/06/2022 14:00:00 - 17/06/2022 15:00:00","BZN|FI","Without Sequence","174.12","",""
"17/06/2022 15:00:00 - 17/06/2022 16:00:00","BZN|FI","Without Sequence","176.14","",""
"17/06/2022 16:00:00 - 17/06/2022 17:00:00","BZN|FI","Without Sequence","199.81","",""
"17/06/2022 17:00:00 - 17/06/2022 18:00:00","BZN|FI","Without Sequence","240.63","",""
"17/06/2022 18:00:00 - 17/06/2022 19:00:00","BZN|FI","Without Sequence","250.00","",""
"17/06/2022 19:00:00 - 17/06/2022 20:00:00","BZN|FI","Without Sequence","238.54","",""
"17/06/2022 20:00:00 - 17/06/2022 21:00:00","BZN|FI","Without Sequence","199.79","",""
"17/06/2022 21:00:00 - 17/06/2022 22:00:00","BZN|FI","Without Sequence","191.96","",""
"17/06/2022 22:00:00 - 17/06/2022 23:00:00","BZN|FI","Without Sequence","208.99","",""
"17/06/2022 23:00:00 - 18/06/2022 00:00:00","BZN|FI","Without Sequence","150.00","",""
"18/06/2022 00:00:00 - 18/06/2022 01:00:00","BZN|FI","Without Sequence","108.74","",""
"18/06/2022 01:00:00 - 18/06/2022 02:00:00","BZN|FI","Without Sequence","105.76","",""
"18/06/2022 02:00:00 - 18/06/2022 03:00:00","BZN|FI","Without Sequence","80.68","",""
"18/06/2022 03:00:00 - 18/06/2022 04:00:00","BZN|FI","Without Sequence","47.99","",""
"18/06/2022 04:00:00 - 18/06/2022 05:00:00","BZN|FI","Without Sequence","4.33","",""
"18/06/2022 05:00:00 - 18/06/2022 06:00:00","BZN|FI","Without Sequence","30.20","",""
"18/06/2022 06:00:00 - 18/06/2022 07:00:00","BZN|FI","Without Sequence","79.25","",""
"18/06/2022 07:00:00 - 18/06/2022 08:00:00","BZN|FI","Without Sequence","100.52","",""
"18/06/2022 08:00:00 - 18/06/2022 09:00:00","BZN|FI","Without Sequence","101.20","",""
